Unnamed: 0,comment_id,comment,content_id,content,user_id,sarcasm,metaphor,exaggeration,homophonic,symbolism,emotion,sentiment,other_subtext
11,1611753823,何人不知我七妹盗曲王😎,1610553848,七妹咧嘴一笑 “这首就叫2019男声嗨曲吧”,1845212439,,,,,,,,
27,3269865626,嗯是是是 我引战了 对,3262698803,我说不搞 ≠  那些风格是不好。 你才不要乱引战。,271477168,,,,,,,,
28,3269889707,我得告诉自己呀，有些事啊，我是真的能做好，我啊，不是一个只会说说而已的人。,3269920441,嘿，兄弟，我听到过这样一句话：以前的不努力不付出，你都还那么坚信奇迹能够发生在你的身上，难道现在你努力了你付出了，却开始不相信了吗？天道循环你都不相信吗，付出会有回报，不付出自食恶果这样的道理你都不信吗？,1530472831,,,,,,,,
10,1605280063,古代的药房门口写着:宁可架上药生尘，但愿世间无疾苦。现在的药店门口写着:会员积分，满十赠二,1595542672,"学了医才知道，人是那么的脆弱。
脾有很多大血管，但是肋骨却护不到，一次踢击足以致命。
食管离主动脉很近，一根不小心咽下的鱼刺可能让这次饭成为最后一顿。
股骨头只有一根血管供血，一次拉伤可能要终生坐轮椅。
延髓控制着心跳和呼吸，但一旦出血，医生却根本来不及开颅⋯⋯
活着不易，相互珍惜吧",593164463,,,,,,,,
28,3269784806,潘玮柏应该联系网易云音乐下架呀，或者说网易云应该询问其作品是否可以上架,3213973683,拿人家原创的伴奏 填自己的词 也不注明 这是音乐人 我了解了 ,510350922,,,,,,,,
26,3269938261,这都能开到乌兹我是真的没想到,3240958075,Drake这波搞盆栽 却不是uzi 暗示uzi不行👋,495302146,,,,,,,,
30,3269843800,感觉你离的好近，可距离好远。,188622264,我的心借了你的光是明是暗,2104018447,,,,,,,,
29,3269135195,哈哈哈哈你这评论笑了我半天,640034283,仔细听，1分23秒是这样的：抓住皮皮虾，抓住皮皮虾，抓住皮皮虾，抓住皮皮虾。[憨笑],3269056050,,,,,,,,
26,3269715467,xz啊。肯定要有人说我啦[口罩],3248213753,谁呀？[大哭],1598767097,,,,,,,,
14,1334500344,其实平行线会相交的，不过是在无限远处,630125296,平行线是很恐怖的，因为永远不会相交。相交线是最恐怖的，因为相交过后越行越远。,357884733,,,,,,,,
23,3269787610,大佬懂音乐，写两首歌俺看看。让俺看看什么叫音乐[强][强],3269348495,不好听是真的 他们说的也没错  说唱给她唱淡黄长裙一样   现在华语这么烂就是这样不懂音乐的人说好听 一群人推热度,1913639589,,,,,,,,
26,3269666540,是吗，没有征求原曲同意吗,3245520758,needleman stage听听看吧，我可以说JOJO抄这个,481709025,,,,,,,,
25,3269732726,我猜你是在网络上下载的,3268979211,你们都是付费听我的是免费听[奸笑][奸笑],77276437,,,,,,,,
14,1381661595,他怎么舍得她难过，怎么舍得看她一次又一次掉眼泪，所以才答应了她呀,1379432301,男孩跟女孩决定以后分手的时候，只要女孩掰手腕赢了男孩就分手，日常的吵闹中，女孩子每次生气都要掰手腕，每次都输，男孩就会抱着女孩道歉，终于有一天，女孩又说了分手，男孩说，来吧，掰手腕，女孩又要输了，突然女孩满眼的泪水，双手抱着男孩的手往下压，那一瞬间，我是真的要失去你了呀，小公主,1353423569,,,,,,,,
23,3269903924,闭月羞花这个梗是过不去了，是吗[开心],3194067435,不对!!明明是闭月羞花[多多大笑][多多大笑][多多大笑],3227852722,,,,,,,,
20,3269879898,我绝对不会充VIP的，，哎，VIP真香,3262730910,我是绝对不会开VIP的，死也不会开VIP的。,1534905761,,,,,,,,
12,1381481929,我突然后悔为什么是个体育生...？,1379432301,男孩跟女孩决定以后分手的时候，只要女孩掰手腕赢了男孩就分手，日常的吵闹中，女孩子每次生气都要掰手腕，每次都输，男孩就会抱着女孩道歉，终于有一天，女孩又说了分手，男孩说，来吧，掰手腕，女孩又要输了，突然女孩满眼的泪水，双手抱着男孩的手往下压，那一瞬间，我是真的要失去你了呀，小公主,416941487,,,,,,,,
20,3269955809,突然发现那些回你的人语气……不敢恭维太可怕[大哭],3126969014,对呀宝藏被发现了[流泪][流泪][流泪],1371765854,,,,,,,,
26,3269847916,说着为自己而活的话用着bottom（受）的头像，啊，这,1692553957,我只忠于我，我为我而活。,575951040,,,,,,,,
2,1601235591,80米大刀差点收不回来哈哈哈,1594686518,最烦这种歌了！！！很影响人睡觉！！！下次如果还有这种歌，请第一时间告诉我，我不喜欢睡觉。,347271903,,,,,,,,
22,3269873935,看到薇薇果断流泪，不要再拿霉霉和薇薇比了好吗，都是我的心尖尖你让我怎么好过[流泪],1358666793,如果比伯能梳一头顺毛，穿好裤子，一件简单的白T恤，在舞台中央安静地弹着吉他唱一首baby ，如果薇薇能拉一个棕色直发，戴一条领带，穿着帆布鞋活泼地唱一个staker boy，如果霉能在舞台上再穿一次长筒靴连衣裙，变成泡面霉唱一次love story，估计眼泪会淹没全世界,1916940582,,,,,,,,
27,3269854836,lwb：没有人比我更懂友商,3267982065,川普:没有人比我更懂fake,1593031154,,,,,,,,
23,3269764276,不是，是千本樱改的还是拿原版（千本樱原版）改的这我可就不知道了,157752301,极乐净土？,3280953633,,,,,,,,
22,3269898560,我们4月20号就开学，你们那是重病区吧？武汉 等,3269874580,鬼哥我们开学还有好长时间,2091401537,,,,,,,,
29,3269860499,没淋死我，我也没阻挡他们在一起，为何要淋我？问号许多,1592623171,"只要我一张开双臂
风就会抱抱我",3246414058,,,,,,,,
20,3269911544,这我都忘了 好久之前的非主流发言[大哭][大哭],280578599,WOW 碰面了,312294172,,,,,,,,
20,3269839951,快看啊！一只秀儿！鹅鹅鹅……,3252654237,打开此歌30秒没有任何声音，我想这大概是作曲人的意境所在吧，1分30秒了还是没有任何声音，我惊了，这歌意境太深远了，过了好一会，我才发现，我没开声音，，，，，,2126041187,,,,,,,,
15,3269985042,嘶，这便是矛盾的起源了 我希望他灵感常在，又希望他平安喜乐,3265379344,？？？他经历的苦难还少么？？他那么一个被灵感追着走的人，为什么要从苦难中得到灵感，就不能从幸福中得到么？？？我不要他追求不痛苦，我要他快乐!,3282003259,,,,,,,,
34,3269795705,hhh你要是在东北呆过你就能听懂这首歌。我在东北上了四年大学再听这个，给我感觉不是土嗨，是难过。,3256541280,欣赏不来，我觉得词很low，不知道为什么那么多人喜欢,252718744,,,,,,,,
18,3269978895,我也是啊啊啊啊啊！第一次感受到再来亿遍不是虚词。,3269690274,郭富城晃那两下头实在是太帅了，现在凌晨一点半，这样我怎么睡得着啊，我疯了[色][色][色],3229083707,,,,,,,,
16,3269960991,只见改为执念，打错字啦,3267965097,没有你是她的损失，这个世界上没有绝对的依靠，时间也不会等你悲伤完再去流逝，好好对自己，别去想她，把丧气收一收吧……你会遇见更好的，假如你有学业那就进取，假如你有工作，你就努力，不要被一个人牵绊，往事只是你的执念，只见是你当下和未来的牵绊，你会成就更好的自己！相信我，笑一笑！,3248174981,,,,,,,,
21,3269900557,我认为他的歌都好[生气],3269906408,我认为这是他最好的歌了,1535045483,,,,,,,,
0,530519695,十年后，她成了你后妈[大哭],0,高中一女同学嘚瑟，为了打击她，我问她，知道为啥男生预见力比女生高么？我知道10年后我孩子姓李，你知道10年后你孩子姓什么吗？她幽幽地说：也姓李…同学们欢呼着，我明白了她意思，回头看她，最是那一低头的温柔，像水莲花不胜凉风的娇羞...,545586072,,,,,,,,
21,3269991928,《没结尾的结尾》《难堪》抒情歌也好听,3269911641,葛东琪，优秀到爆炸！最爱《囍》和《悬溺》了,2071479418,,,,,,,,
23,3269937296,我们就是闲的，在网上做点明知道没意义但是就是想做的事,1508001544,可现实是在评论里说话不会有一点作用，在这里不会有，不管多少反对都会被压下来。讨厌不一定非得在评论里说三道四。在我心里这里的评论不应该有这些，因为没有意义。,1413479589,,,,,,,,
32,3269855221,羊群都是成群成对。狼群都是独自前行。加油呀,2043570764,“ 独自撑伞的日子，也一定要顺顺利利 。”,1435239452,,,,,,,,
23,3269944329,你不理解我们这种人的想法,3269710063,有勇气用刀子划伤自己，没有勇气重新来过嘛！,516078587,,,,,,,,
22,3269368223,hhhhh太真实了，我之前也是不断不知道，一断吓一跳[多多捂脸],3265260255,这又收费了，会员没断过这一断发现半个歌单🈚了可太行了，网易加大力度，建议软件会员制[多多比耶][多多比耶][多多比耶],591109311,,,,,,,,
10,43926364,因为她蹲下去了，拍不到。[大哭][大哭],0,封面没有蹲妹，差评,90056499,,,,,,,,
25,3269350689,我真的，明明是个女孩子，却幻想了一下有多长,1249841336,"你不知道的冷知识

1 女人的阅读速度比男人快
2 食物从口腔到胃部需要7秒
3 人头发可以拎起3公斤重的东西
4 男性生殖器大小是拇指的三倍
5 大腿骨的硬度和水泥相同
6 女人眨眼比男人多一倍
7 人直立不动需要动用300块肌肉
8 女人读完本文时男人还在看自己的手指",455660767,,,,,,,,
32,3269871940,不是的他们这个团真的不错不过解散了，每个人都可以solo,1598710920,不客气，像尤长靖这种人，不应该泯灭在男团里。,3268129856,,,,,,,,
26,3269701722,你爸复活了?还是做梦呢？! !,1177467417,今天和我爸掰手腕，生平第一次赢了老爸，所以超级高兴，不过我笑着笑着就笑不起来了，我好像明白了什么…[流泪],547557704,,,,,,,,
33,3269595982,哈哈哈哈哈真是[大哭][大哭],1514781095,你想屁吃，大学接着写,364462002,,,,,,,,
8,1591713092,想找找有没有长版 结果真的找到了,1588420896,可曾听闻33秒Freestyle？,380966229,,,,,,,,
34,3269834112,熬，姐妹，熬过来就好了,3268727067,曾经他以一首歌告诉了所有人我们分手了，之后这首歌便成了我的致命伤，至今都不敢再听。,486208115,,,,,,,,
10,1685496280,全员续约无人退团[强][强][强],1685456888,"看见有人问iu是哪个女团的。

好吧，我来解答。

IU来自【I♡U】女团，这个女团在2008年出道，初始成员是李知恩李知金和IU，目前的成员有IU、李知恩、李知金、Lily金必淑、李顺心、金普通、Cindy、高夏珍、解树、李至安、LiaU、张满月等，【I♡U】女团实行队员增加制，也就是说以后还有新的队员。",263735886,,,,,,,,
21,3269879347,太阳不出来它也是在那里的,3269605491,这个世界公平的大概是☀吧，可☀也有照不到的地方，嗐,3245834413,,,,,,,,
29,3269344139,想听就听不听就找别的好听的歌，又不是只有这一首好听，非要说吃相难看，这是买了版权的。,3269336997,吃相难看，给我推好听的日推几个意思呢？？,1343839592,,,,,,,,
18,3269910520,主要是女生有宝马坐，就不哭了,17523727,"为什么总是let her go ,为什么做不到let him go ？女生和男生想法太不一样了，男生总是很理性，而女生是感性的，遇到问题男生会想得透彻而去放手，女生总是不愿意觉得或许会好起来呢。真的呀，你一无所有我还是愿意跟着你啊，干嘛让我离开，我都不怕跟你吃苦，有你在我什么都不怕，你怕什么呢亲爱的？",627671935,,,,,,,,
26,3269837933,好巧，我们生日一样的(●°u°●)​ 」,386467645,"今天是自己的生日,祝自己生日快乐～I like me better [爱心]",555631837,,,,,,,,
22,3269420959,我还希望遇见这种男孩呢,1534222526,有一种男生，不抽烟，也极少喝酒 ，不花心，脾气也好，看到关于她的消息都秒回。这样的男生应该很讨女生喜欢吧，直到现在我才发现。原来这种人，是女生最不屑的,1921544894,,,,,,,,
17,3269946251,时间过的好快呢 可还是忘不掉你阿。,3269956090,100多天了阿。。。,1611716120,,,,,,,,
28,3269926233,哈哈我刚上线就看到你@我了,3269963970,@欤戚 ,1646684222,,,,,,,,
32,3269879133,哈哈哈哈哈哈哈哈哈哈哈哈哈，有内味了,1438769181,副歌越听越感觉像小时候看葫芦娃，蛇精开始扭来扭去施法诱惑葫芦娃，屏幕上开始出现五颜六色的幻影以及蛇精的重影[呆],1857470947,,,,,,,,
31,3269856830,也许会相见。但很难，冰释前嫌,1135252860,希望我们冰释前嫌 再也不相见,70157368,,,,,,,,
4,1241335095,近日，一高中生走着似羊癫疯的步伐进入考场，踢翻桌子，撕毁考卷，保安无力劝阻，只能任他放肆，目前嫌疑人已被警方控制住，案件还在进一步调查中。,0,"还有一个半小时就要高考了！！！
我会带着这首歌！
骄傲的走进考场！！！
这是属于我们的传奇！！！！！",568517783,,,,,,,,
24,3269932931,我是个白羊的女孩子，这一个寒假，我喜欢上了白羊的任嘉伦和双子的谭松韵[呆],595975831,从小到大喜欢的男孩全是白羊座 现实生活中是 连追个星都是 一个寒假喜欢上任嘉伦陈星旭朱一龙全是白羊座… 我是一个卑微的天蝎😭,3248823186,,,,,,,,
21,3269988889,我可以复制走嘛[憨笑],3235006440,听了这首歌突然有种想学习的欲望，不过还好我自制力好,1958934787,,,,,,,,
21,3269944391,兄弟我哪个字说他or她们不好了？？我就是认为CXK的歌没这首好有问题？？？还换位思考您是圣母还是什么呵呵对ikun真的无语,3264272330,还是继续黑嘛?在不了解别人的情况下乱讲不好吧。他也是别人最爱的人啊，你这么说让她们怎么想，换位思考一下行嘛[拜],1708742275,,,,,,,,
13,1332508693,就是，哪有抄袭，差远了好吗，真搞不懂他们。好不容易有了优秀作品，[哀伤][哀伤][哀伤],157281145,真的觉得中国人很奇怪！[撇嘴]对自己国家的文化没有任何自信  为什么好不容易中国有了不错的作品 国人就开始诋毁 说什么抄袭千与千寻，但是大鱼的故事 还有人物的背景 和千与千寻千差万别 而且都是中国自己的东西 客家土楼 山海经 凤凰 龙 还有逍遥游 这都是满满的中国风 ！,1699799769,,,,,,,,
14,2060503315,唉，失去了才懂得珍惜。算了吧，呵男人👨,2060386328,如果我有一个女朋友，我一定把她宠成小公主,398338522,,,,,,,,
13,1342953451,我以为是卖光了[大笑],659143536,sell out 的翻译严重有问题 不是背叛的意思。在这里这的全力以赴， sell out的这种用法比较少见，但绝不是背叛的意思。,502161191,,,,,,,,
25,3269924162,兄弟，可以分享一下嘛？,3229746989,80000原版，我有，麻烦眼熟我一下,1545537616,,,,,,,,
27,3269597375,终于明白为什么粉丝行为偶像买单了[撇嘴],3218298314,"刷了半个月了吧
Lisa用attention作bgm跳舞的视频之前就很火了
最近在青你2也跳了
所以现在刷的很多都是刚看到的路人粉
他们并不考虑自己的言行不在乎对Lisa风评的影响
有人说言论自由 就是喜欢凭什么不能刷
有人说互相成就 就是你们猹粉故步自封 别这么敏感了",538153925,,,,,,,,
25,3269797829,这样说好玩吗？标题党？哗众取宠？那可真是笑死我了。不是杠精，就是看不惯你的这种言论,2039666784,我不是处女怎么了？我不是处女就应该受到你们的嫌弃？我不是处女就应该受到道德的抨击吗？我不是处女就不是好人了吗？我一个大老爷们不是处女怎么了！,558974758,,,,,,,,
16,3269891799,我是2020年 你的哥哥,6281758,我是2019年你们的弟弟,1661318428,,,,,,,,
18,3269918475,加油加油，我也是体育生，今年毕业,3233003294,我今年一定要考上北体大，不要笑我。,549614600,,,,,,,,
3,154433543,你知道吗，七年并不能忘记一个人。当一个旧细胞死亡新的细胞诞生，周围的旧细胞就会告诉这个新来的：主人之前怎样怎样爱一个人balabala，就这样，即使七年后你身体里都是新的细胞，但是他们都知道你旧的故事。,0,七年，可以彻底忘记一个人。不管有多么深刻的伤痛，只需要七年都会痊愈，因为七年的时间可以把我们全身的细胞都更换掉，一个旧细胞都没有，每一天的坚持都是一种进步，每过一天，那些想念你的细胞就会死掉一些，总有一天，会干干净净。所以，想要忘记一段感情，方法只有两个：时间和新欢。,64154917,,,,,,,,
15,3269930589,你也要开心一点o，不好的事情都会快快过去的！,3269928212,鬼姐姐们早上好啊？你们最近好吗？反正我是不好嘻嘻，你们一定要开心噢💛,1738072289,,,,,,,,
34,3268449334,然后这可能就是差距。外国人勇于尝试，然后就出现了这位歌手，出现了各种人物。我们一味求稳，自然也出不了什么人物。,134302707,只是他成功了   如果没成功该如何,1512081767,,,,,,,,
26,3269849390,千万别听面筋，洗脑太强了！现在一听这个就是歌词全都是烤面筋[憨笑],3260406398,想问一下面筋梗是什么梗。,81524285,,,,,,,,
16,3269880982,然而现实是男朋友只会冷战劈腿和跑路喔，开始怀疑你们说的这些其实根本没有一个男生符合，是群体谎言[口罩],41532013,别啊妹纸，这年头女生本来就少，尝试一下，男票要比电玩好玩，还能当提款机，起重机，抱枕，暖宝宝，沙包，免费代练，全自动家务机器人，个别质量好的还能客串保镖等。[大哭],427533287,,,,,,,,
22,3269843401,还是二十万啊，快三十万,3269587397,评论都超过一百万了为什么还是十万,1510955325,,,,,,,,
27,3269831597,"如梦令
曾记旅途迷路，狂风暴雨做衣，旷野迷蒙雾。易路因岔而苦，淌泥，汗布，勿忘慎终如初。",11441865,对这首歌的强烈记忆是一次在新疆自驾游迷路，我们经历了大雾暴雨冰雹，越野车在恶劣的环境下以20迈向前，一条本来很简单的路被我们走的相当痛苦，终于在云层中慢慢渗透出的阳光中找到归路，耳边传来这个歌，我和小伙伴抱头痛哭,2026686362,,,,,,,,
24,3269904993,假的澄清了谢谢宁别老瞎评论,3247981914,这个人不是家暴女朋友吗？,1829894889,,,,,,,,
25,3269829797,等待是焦虑不安的，时间长了也就习惯了，淡了，心安了！,1211703629,"韩寒说
如果你喜欢我
碰巧我也喜欢你
因为种种缘故现在不想在一起
你告诉我一声
我等你就是了",291701124,,,,,,,,
16,3269957268,我觉得你这句话就容易引战,3265376654,别给dj搞啥神不神的了，真的，又土又容易引战,422708747,,,,,,,,
19,3269919979,也不是潘玮柏的，不要再说了好嘛,1630529029,潘玮柏05年的歌，你现在改一下就说是你一时兴起的创作？望自知,1550167876,,,,,,,,
33,3269867423,不知道说些什么。。。。。其实我们总要学着释怀叭,3267563179,刚才加上了前任的微信 没错 我还喜欢她 可我不敢说 以前是我犯的错 她说：“过去的事就不说了 早点睡” 我也只能说那你睡吧 陌生人 我该怎么办 我真的很喜欢你啊 李素梅,2132477351,,,,,,,,
27,3269846298,你还需要一台随身听[可爱],3269853959,我听了一晚上都没穿越,1288429527,,,,,,,,
25,3269205277,自己可以看的，歌词最后有歌词贡献者和翻译者的名字，都是他，麻烦看清再杠好吧？我是电脑的，就在歌词最后,19492450,吹,1689755950,,,,,,,,
16,3269861193,很好，能不能告诉我你家地址我想上门感谢,2063340526,舌头顶上颚，不要尝试直接用舌头快速上下动然后用嗓子嗷出声音。试试保持动作，放松舌头『除了顶上颚的力气，其他尽量放松』然后尝试找出叹气和痉挛喉咙的感觉，跟随这个感觉，再尝试发出△der△的音，多做几次，每一次速度加快，弹射就有可能出来。不谢,542396518,,,,,,,,
29,3269830728,记住你的话，相信你一定能做到，让父母引以为傲[强],3268704336,"2020注定不平凡的一年，面对两个多月后的高考，我只能好好待在家，上着网课想着父亲那为了我操碎心受尽沧桑岁月痕迹的脸
我想说爸爸2020年八月份我会拿着你的骄傲和我的梦想回来[可爱]",1602176522,,,,,,,,
29,3269653752,很棒。我记住你了——刘遇 以陌生人的身份,3233059595,我初二了，七年后，大学要毕业了吧，遇见的那些人都不会忘的吖，因为，我叫刘遇，留住遇见,3260896028,,,,,,,,
33,3269964836,你不怕你女朋友打你吗？,3262628360,"如何才能引起小姐姐的注意
何才能引起小姐姐的注意
才能引起小姐姐的注意
能引起小姐姐的注意
引起小姐姐的注意
起小姐姐的注意
小姐姐的注意
姐姐的注意
姐的注意
的注意
注意
意",3296215639,,,,,,,,
30,3269779877,加油(ง •̀_•́)ง,3215288577,"初三，别人都在好好学习的时候我天天打游戏到两点，堕落到班里倒数，最后报了个一般的高中，没考上
高一的时候自杀被我爸发现送了医院，抑郁症，最后办了休学
现在在另一个学校重上高一，昨天第一次月考成绩出来了，班里第一，全级49
我堕落过一次，这三年我不会再放任自己了
南大，等我",478997493,,,,,,,,
21,3269895673,不是什么翻不翻旧账的事[流感],3241759462,乃万不会翻旧账的，她那么优秀，有新的作品为什么还要拿旧的呢，虽然好听但是也表明自己路子很窄,1875359463,,,,,,,,
10,141781302,不是 这是云村的一种风气 习惯把小提琴称作二胡~,0,不是二胡…………！这女的明明是小提琴家好吗不知道的自行百度啊[大哭],105722267,,,,,,,,
19,3269784696,牛逼的人一早起来就在战斗的路上。你就是那个牛逼的人[强][强],3269348495,不好听是真的 他们说的也没错  说唱给她唱淡黄长裙一样   现在华语这么烂就是这样不懂音乐的人说好听 一群人推热度,1913639589,,,,,,,,
13,1548783202,"“再多的光环都是假的。
除了你，这个叫韩商言的男人什么都没有，两手空空，孤身一个。
这才是真的。”佟年，你才是宝藏！",1548751036,“过去两年零三个月，赢过、输过、笑过、哭过，被质疑、被绯闻、被非议、被黑幕，从未辩解，无需辩解。今夜华筵终散场，功成名遂，满目荒唐。”,305574306,,,,,,,,
32,3269384569,加油 好好学习 啥事都会过去的！！！,3269382359,我爸妈最近一直要离婚，我才高一，我除了哭没有别的办法，我到底改怎么办，我这一辈子也就这样了，我怕别人瞧不起我，我害怕自己变成单亲家庭，以前根本想都不敢想的居然发生在我身上，我不敢对身边的人说我害怕他们取笑我，只敢在网络上给你们倾诉，我真的不知道该怎么办,624855175,,,,,,,,
16,3269964879,一摸一样的，是真的不敢加菜，宁可干吃，我也不加菜,3232602531,你根本不会体会的，正在吃饭的时候，爸妈骂你，你特别委屈，泪水掺杂着米饭，不敢抬头不敢夹菜的滋味,1928732319,,,,,,,,
15,3269942510,同高一诶，一起加油啊！,2064064029,距离2020年跨入下一个美好世纪还有4天的时间。我的高一上学期也快结束辽。喜欢的男孩子成绩特别特别棒。和我差了200分。这次的题很难很难。全区第一考了800+他725。我548。。我会努力的。会为了自己也为了他努力。高二争取有资格选全理。为了中国医科大学加油！,1562696343,,,,,,,,
29,3269823521,小朋友，你是不是有很多的？？？,3220538334,"那天中午，化学老师讲了45分钟的氧化还原反应，他在后座温柔的给我梳了45分钟头，我也为了挡住他直挺挺的正坐了45分钟。
后来这件事被班主任知道了，她把我叫过去问我们俩是不是早恋。
我性子烈，直接反驳她：男女生之间就没有纯友谊吗？
她被我气的够呛，说“你知道男生为女生梳头是多暧昧一件事儿",631285453,,,,,,,,
12,1334452092,牛逼，你让我重新认识了我的人生。在下佩服佩服🙇,1109663633,"我们究竟是活了365天

还是活了1天
重复了364遍",590804027,,,,,,,,
15,3269902786,跟我很像，但我忘了ta,3249928401,这首歌是一九年那个夏天盛满我和他暧昧的歌，每次的脸红心跳都会打开这首歌，当听到耳机里流出这首歌的节奏我都会甜甜地笑起来。现在我们没有什么关系了，从未开始也已经结束了，现在又看见这首歌心里还是有些难过，二零二零年的春天，我还是喜欢他。这个夏天我肯定会忘掉他，那就留着这首歌作回忆吧,2066868720,,,,,,,,
12,2040337303,深夜起来到阳台上抽烟，我抽了一半，风抽了一半。我觉得很生气，于是抽起风来：）,2036501377,坐在阳台抽烟  我抽烟 我爸抽我  我没跟他计较 或许 我爸也有烦恼吧,1371490371,,,,,,,,
13,3268281420,那我可以再给你推一次吗,3217491378,这首歌可以重新发行一遍 可我却无法重新再爱你一遍了,419047121,,,,,,,,
16,3269879283,此评论生动具体，言简意赅，开门见山，完美至极，十分贴切地表达了听歌者的心情，令人惊叹，您真是位高手！,3269608616,真好听,3266501216,,,,,,,,
30,3269847529,雨和风是好的一对，我经常被他们欺负,1592623171,"只要我一张开双臂
风就会抱抱我",3246414058,,,,,,,,
16,3269925501,中国中国的开头，难道你是外国人？,3268715566,中国乐坛听众沦落到听这种伴奏都是抄袭外国人的歌曲真是悲哀,486322273,,,,,,,,
21,3269974982,"三年后
希望你会在自己心仪的高中吧
有很好的人际关系
有满意的成绩
然后信心满满冲刺每一场考试",3248502128,来这里告诉3年后自己的话吧，等过3年我会一条条回复的哟,1824721080,,,,,,,,
19,3269618512,"正在播放《Cheap Thrills》
●━━━━━━─────── 3:31
⇆             ◁      ㅤㅤ❚❚       ㅤㅤ▷         ㅤ↻",3162456437,"正在播放《Cheap Thrills》
●━━━━━━─────── 3:31
⇆     ◁   ㅤㅤ❚❚    ㅤㅤ▷      ㅤ↻",377076716,,,,,,,,
7,1367383445,"迟钝的妹子反应过来了:""为什么像这样搭讪的别人的复读机怎么到处都有？""",1191536053,有天和朋友出去吃饭，遇到一美女服务员，于是调侃：“妹纸啊，你知道你长得像谁不？”“像谁啊？”“像我舅舅家的外甥媳妇”，我答，朋友们纷纷捂嘴偷笑。“不会吧！”妹子一脸的呆萌。吃过饭结账时，发现妹纸频频看我。尼玛，迟钝的妹纸终于反应过来了。,269417852,,,,,,,,
22,3269897535,但是温华后来是还了黄龙士一条胳膊一条腿残废了,3258838610,温华怎么入陆地剑仙了啊？不是折剑出江湖了么。记不得这个情节啦。,1815009878,,,,,,,,
27,3269577603,这么说，凉风就是我的了,3211640908,人活着不就是为了蕾姆，拉姆，艾米莉亚，碧翠丝，双叶，麻衣，由乃，雪乃，六花，狂三，四系乃，折纸，十香，面码，亚丝娜，炮姐，玛茵，三玖，血小板，小薰，未来，绫濑，小埋，黑猫，娜美，康娜，纱雾，02，琴里，铃音，穹妹，英梨梨，加藤，霞之丘诗羽，美智留，真白，辉夜，书记，砂糖，爱莉，伊莉,1571647232,,,,,,,,
15,3270009048,回来了吗[大哭][大哭],50783605,我要练这首歌上中国好声音    求鼓励。[大哭][大哭],1581485500,,,,,,,,
9,1273139776,"本台记者从警方获悉：据桂某自己交代是因为玩云音乐想充黑胶会员，顿生邪念，现以被警方控制等待进一步调查。
本台记者：牢坐穿将继续关注事件最新进展。",0,听这歌抢银行，成功叫我桂总，失败叫我桂某,1501194771,,,,,,,,
29,3269828558,但如果没人要你了我一定第一个追你,3267228520,围绕你的人多我就自动退场.,1617614864,,,,,,,,
17,3269964262,"应该还有呢  继续写吧  感觉不尽兴
这可真是个 难过的故事",3264963042,"囍
　　县城三十里外有个村子。
　　这村儿啊，说大不大，谁人来了都想走。
　　说小，也不小。
　　毕竟，这村儿有她的一辈子。
　　她娘生她没多久以后，就找了村口的树吊死了，丧礼没办，听说臃肿的尸体在后山随处捡个坑一扔，土也没埋。",1557381597,,,,,,,,
25,3269804700,每次我哭特厉害的时候心就抽抽的痛，还连续好长时间,3137736333,从医学的角度来讲，一个人如果受到很大的刺激，他会导致心脏发生抽搐疼痛，也就是说，心真的会碎。,1923809724,,,,,,,,
29,3269825289,我当时发的时候评论区里有很多过分言论，但现在应该都沉底了。我也没想到我这条评论会被顶出来，现在看来有点莫名其妙不好意思哈[多多捂脸],3179248054,似乎也是因为粉丝到处招黑吧，到处撕人引众怒了，没参与当时的事情具体的不太清楚。然后还有律师函（不过律师函没什么好黑，用法律武器维护自身合法权益挺好的）其实也有一部分人只是跟风玩梗，这件事情也给他带来了不少热度的。（以及这首歌下面怎么聊起了cxq？有点ky吧？）,1313724980,,,,,,,,
23,3269755641,却又不同于太阳，是太阳带给我们的感受。享受这种精神即可，这便是精神生活。,65487175,“你来一趟人间，你要看看太阳，和你的心上人，一起走在大街上。-----海子”,539256194,,,,,,,,
15,3269982977,心动模式过来的[呲牙],3269885056,赫晨的视频过来的[大哭][大哭][大哭],2014185130,,,,,,,,
15,3269819529,女高怪谈与uuiu他们去几奥康红巨星，紫AAPL9M “：”JHVBHHGGGVV，FGGG,140761556,这首歌是写给一个叫Tyler Robinson的小朋友，他16岁的时候被诊断有横纹肌肉瘤，在18岁时去世。我觉得这首歌词很好地展现出了癌症患者心中的挣扎，要把身体里的魔鬼抑制在内心最深处，要展现给这个世界积极的笑容，不论在何时何地。,454438904,,,,,,,,
31,3269796709,还是希望你好，即使后来你与我无关,1540468739,第一次翻译 献给喜欢的Sasha[爱心],1580680069,,,,,,,,
33,3269743101,我看到了[大笑]有一丢丢难过，但是我不生气[吐舌]. 嘿嘿。晚安啦[幽灵],3267945277,一个人，一首歌，这是他唱过的歌，我再也不能喊出他的名字啦，也挺好的。他的名字叠词被另一个女生亲切的喊着，我也喊着另一个男孩子名字的叠词，在这1w＋的评论里，我还是担心会被我的男孩子看到，很可笑吧，我怕他生气，我不想他生气，我需要时间...,1356351318,,,,,,,,
